,userId,recommendations
490,354,"[Row(movieId=4144, rating=5.190234184265137), Row(movieId=7008, rating=5.146650314331055), Row(movieId=58301, rating=5.075113296508789), Row(movieId=728, rating=5.0364155769348145), Row(movieId=55721, rating=4.950416564941406)]"
491,304,"[Row(movieId=1255, rating=6.881202220916748), Row(movieId=3200, rating=6.769960403442383), Row(movieId=3503, rating=6.497736930847168), Row(movieId=47200, rating=6.38994026184082), Row(movieId=7842, rating=6.361069202423096)]"
492,536,"[Row(movieId=1260, rating=14.750889778137207), Row(movieId=3030, rating=14.191264152526855), Row(movieId=7327, rating=13.709159851074219), Row(movieId=6993, rating=13.42481517791748), Row(movieId=1916, rating=13.399833679199219)]"
493,370,"[Row(movieId=4873, rating=6.1953582763671875), Row(movieId=7099, rating=6.097377300262451), Row(movieId=3266, rating=6.028987884521484), Row(movieId=58301, rating=6.001374244689941), Row(movieId=38388, rating=5.933382987976074)]"
494,105,"[Row(movieId=158872, rating=5.913754463195801), Row(movieId=599, rating=5.864714622497559), Row(movieId=4799, rating=5.816227912902832), Row(movieId=5139, rating=5.6602463722229), Row(movieId=3925, rating=5.658156394958496)]"
495,298,"[Row(movieId=3030, rating=5.747978687286377), Row(movieId=1256, rating=5.599305629730225), Row(movieId=2186, rating=5.252805709838867), Row(movieId=905, rating=5.081022262573242), Row(movieId=42418, rating=5.04198694229126)]"
496,58,"[Row(movieId=1211, rating=7.292442321777344), Row(movieId=3266, rating=7.165684700012207), Row(movieId=1916, rating=6.957273483276367), Row(movieId=914, rating=6.833549499511719), Row(movieId=2971, rating=6.75422477722168)]"
497,188,"[Row(movieId=1096, rating=6.535414218902588), Row(movieId=6620, rating=6.0780816078186035), Row(movieId=4002, rating=6.041999816894531), Row(movieId=3925, rating=6.016110420227051), Row(movieId=3594, rating=5.892690181732178)]"
498,11,"[Row(movieId=3503, rating=8.558601379394531), Row(movieId=47997, rating=8.408110618591309), Row(movieId=2290, rating=7.742236614227295), Row(movieId=3273, rating=6.895478248596191), Row(movieId=535, rating=6.856410503387451)]"
499,421,"[Row(movieId=3503, rating=6.044525623321533), Row(movieId=1237, rating=5.882116317749023), Row(movieId=26133, rating=5.8409647941589355), Row(movieId=1683, rating=5.733669281005859), Row(movieId=1251, rating=5.689545154571533)]"
500,33,"[Row(movieId=89904, rating=7.21181583404541), Row(movieId=5577, rating=6.688446044921875), Row(movieId=1212, rating=6.613341808319092), Row(movieId=1251, rating=6.526390552520752), Row(movieId=3983, rating=6.491043567657471)]"
501,204,"[Row(movieId=4450, rating=7.802144527435303), Row(movieId=106100, rating=6.81382942199707), Row(movieId=125, rating=6.544427394866943), Row(movieId=3925, rating=6.234342575073242), Row(movieId=417, rating=6.214841365814209)]"
502,575,"[Row(movieId=73266, rating=7.613930702209473), Row(movieId=1464, rating=6.945464611053467), Row(movieId=80693, rating=6.889449119567871), Row(movieId=6385, rating=6.567112445831299), Row(movieId=58301, rating=6.51486349105835)]"
503,110,"[Row(movieId=89904, rating=6.113592147827148), Row(movieId=1237, rating=5.3492512702941895), Row(movieId=3022, rating=5.230567455291748), Row(movieId=4642, rating=5.182303428649902), Row(movieId=3503, rating=5.167775630950928)]"
504,150,"[Row(movieId=2290, rating=8.193315505981445), Row(movieId=3503, rating=6.858055114746094), Row(movieId=1186, rating=6.428642749786377), Row(movieId=27611, rating=6.427544593811035), Row(movieId=157296, rating=6.33060359954834)]"
505,541,"[Row(movieId=1683, rating=7.792616844177246), Row(movieId=4941, rating=7.550211429595947), Row(movieId=3044, rating=7.346838474273682), Row(movieId=2290, rating=7.235605239868164), Row(movieId=1227, rating=7.19718074798584)]"
506,83,"[Row(movieId=535, rating=9.19583511352539), Row(movieId=50601, rating=9.089869499206543), Row(movieId=125, rating=8.643925666809082), Row(movieId=2361, rating=8.614191055297852), Row(movieId=4248, rating=8.14447021484375)]"
507,413,"[Row(movieId=86377, rating=10.438763618469238), Row(movieId=48322, rating=9.875443458557129), Row(movieId=103984, rating=9.807628631591797), Row(movieId=2013, rating=9.532694816589355), Row(movieId=2867, rating=9.4736967086792)]"
508,508,"[Row(movieId=1255, rating=6.001877307891846), Row(movieId=3086, rating=5.450586318969727), Row(movieId=374, rating=5.329460620880127), Row(movieId=3273, rating=5.238111972808838), Row(movieId=47644, rating=5.184813499450684)]"
509,369,"[Row(movieId=26133, rating=5.182794094085693), Row(movieId=89904, rating=5.00866174697876), Row(movieId=1379, rating=4.948565483093262), Row(movieId=3503, rating=4.733662128448486), Row(movieId=39444, rating=4.730433464050293)]"
510,260,"[Row(movieId=3503, rating=5.804911136627197), Row(movieId=348, rating=5.751734733581543), Row(movieId=232, rating=5.582712173461914), Row(movieId=534, rating=5.513556957244873), Row(movieId=25850, rating=5.494689464569092)]"
511,71,"[Row(movieId=3477, rating=10.18985652923584), Row(movieId=2867, rating=9.76708984375), Row(movieId=4062, rating=9.695929527282715), Row(movieId=71530, rating=9.637259483337402), Row(movieId=901, rating=9.620948791503906)]"
512,106,"[Row(movieId=417, rating=9.883424758911133), Row(movieId=4873, rating=9.42062759399414), Row(movieId=3040, rating=9.210988998413086), Row(movieId=3266, rating=9.038198471069336), Row(movieId=58301, rating=8.850259780883789)]"
513,567,"[Row(movieId=40491, rating=5.184207439422607), Row(movieId=8477, rating=5.170426368713379), Row(movieId=5621, rating=5.158511161804199), Row(movieId=99764, rating=5.154638290405273), Row(movieId=6818, rating=5.147148609161377)]"
514,68,"[Row(movieId=67618, rating=5.20107889175415), Row(movieId=69069, rating=5.0739641189575195), Row(movieId=134368, rating=5.068922996520996), Row(movieId=1301, rating=5.048408031463623), Row(movieId=6155, rating=4.829290866851807)]"
515,561,"[Row(movieId=5666, rating=5.895125865936279), Row(movieId=1178, rating=5.443393230438232), Row(movieId=3030, rating=5.364869117736816), Row(movieId=3088, rating=5.329233169555664), Row(movieId=6375, rating=5.253960609436035)]"
516,525,"[Row(movieId=4649, rating=5.267374515533447), Row(movieId=3022, rating=5.057332992553711), Row(movieId=3503, rating=4.889532089233398), Row(movieId=922, rating=4.864119529724121), Row(movieId=26133, rating=4.804956912994385)]"
517,116,"[Row(movieId=2491, rating=9.000219345092773), Row(movieId=3925, rating=7.833089828491211), Row(movieId=134368, rating=7.521902561187744), Row(movieId=47200, rating=6.791032791137695), Row(movieId=2340, rating=6.775240898132324)]"
518,147,"[Row(movieId=3041, rating=14.731779098510742), Row(movieId=4941, rating=14.303544998168945), Row(movieId=3525, rating=12.452840805053711), Row(movieId=1390, rating=12.32577896118164), Row(movieId=7008, rating=11.753450393676758)]"
519,600,"[Row(movieId=1916, rating=5.774625301361084), Row(movieId=6818, rating=5.675064563751221), Row(movieId=3030, rating=5.660642623901367), Row(movieId=2186, rating=5.445743083953857), Row(movieId=46948, rating=5.384922027587891)]"
520,14,"[Row(movieId=417, rating=10.562314987182617), Row(movieId=3543, rating=10.335683822631836), Row(movieId=1464, rating=10.1181058883667), Row(movieId=89904, rating=10.115035057067871), Row(movieId=2360, rating=9.937898635864258)]"
521,546,"[Row(movieId=4133, rating=7.372711181640625), Row(movieId=215, rating=7.057314872741699), Row(movieId=157296, rating=7.001405239105225), Row(movieId=4450, rating=6.985996246337891), Row(movieId=2843, rating=6.927738189697266)]"
522,317,"[Row(movieId=2290, rating=7.52126407623291), Row(movieId=901, rating=7.091470241546631), Row(movieId=7123, rating=7.006993293762207), Row(movieId=47997, rating=6.871460437774658), Row(movieId=5992, rating=6.712547779083252)]"
523,198,"[Row(movieId=3503, rating=8.234981536865234), Row(movieId=179819, rating=7.512575149536133), Row(movieId=125, rating=7.486504077911377), Row(movieId=2427, rating=7.2531890869140625), Row(movieId=3099, rating=6.9063825607299805)]"
524,344,"[Row(movieId=125, rating=9.839004516601562), Row(movieId=1226, rating=9.317384719848633), Row(movieId=2072, rating=9.313974380493164), Row(movieId=4649, rating=9.191096305847168), Row(movieId=3506, rating=9.008100509643555)]"
525,424,"[Row(movieId=47997, rating=6.6727824211120605), Row(movieId=3503, rating=6.6031413078308105), Row(movieId=157296, rating=6.199679374694824), Row(movieId=950, rating=6.069394588470459), Row(movieId=39444, rating=5.803466320037842)]"
526,349,"[Row(movieId=905, rating=6.896251201629639), Row(movieId=940, rating=6.785589218139648), Row(movieId=1256, rating=6.724995136260986), Row(movieId=945, rating=6.708888530731201), Row(movieId=47200, rating=6.70248556137085)]"
527,342,"[Row(movieId=4649, rating=5.793479919433594), Row(movieId=3594, rating=5.602152347564697), Row(movieId=7169, rating=5.288197040557861), Row(movieId=932, rating=5.168213367462158), Row(movieId=940, rating=5.062778472900391)]"
528,123,"[Row(movieId=47999, rating=5.525392532348633), Row(movieId=2709, rating=5.500123023986816), Row(movieId=7842, rating=5.443822860717773), Row(movieId=125, rating=5.382916450500488), Row(movieId=51931, rating=5.346200466156006)]"
529,373,"[Row(movieId=89904, rating=8.539260864257812), Row(movieId=6993, rating=8.140721321105957), Row(movieId=947, rating=8.07353687286377), Row(movieId=3089, rating=7.771637916564941), Row(movieId=4334, rating=7.584871292114258)]"
530,454,"[Row(movieId=2290, rating=6.017180919647217), Row(movieId=7028, rating=5.982350826263428), Row(movieId=39444, rating=5.834896564483643), Row(movieId=5992, rating=5.789040565490723), Row(movieId=3477, rating=5.730332374572754)]"
531,379,"[Row(movieId=1683, rating=9.448966026306152), Row(movieId=7700, rating=9.294291496276855), Row(movieId=8370, rating=9.260902404785156), Row(movieId=7028, rating=9.208175659179688), Row(movieId=39183, rating=9.1015043258667)]"
532,270,"[Row(movieId=3099, rating=8.51659870147705), Row(movieId=249, rating=8.435660362243652), Row(movieId=1256, rating=8.219001770019531), Row(movieId=7700, rating=8.117812156677246), Row(movieId=905, rating=7.875251293182373)]"
533,242,"[Row(movieId=34338, rating=8.508035659790039), Row(movieId=58301, rating=8.28071117401123), Row(movieId=102123, rating=8.144165992736816), Row(movieId=80693, rating=7.88621711730957), Row(movieId=73266, rating=7.760773181915283)]"
534,284,"[Row(movieId=3088, rating=6.832817077636719), Row(movieId=4002, rating=6.722393035888672), Row(movieId=5666, rating=6.6366190910339355), Row(movieId=720, rating=6.415192604064941), Row(movieId=3266, rating=6.3905534744262695)]"
535,158,"[Row(movieId=102123, rating=8.165627479553223), Row(movieId=58301, rating=7.914214134216309), Row(movieId=60756, rating=7.152873516082764), Row(movieId=73266, rating=6.942992210388184), Row(movieId=54256, rating=6.929519176483154)]"
536,199,"[Row(movieId=8370, rating=5.506460666656494), Row(movieId=56145, rating=5.396957874298096), Row(movieId=4002, rating=5.250152587890625), Row(movieId=947, rating=5.246983051300049), Row(movieId=6620, rating=5.241469860076904)]"
537,522,"[Row(movieId=3030, rating=7.741151332855225), Row(movieId=2513, rating=7.4821553230285645), Row(movieId=92535, rating=7.362090587615967), Row(movieId=1256, rating=7.128401756286621), Row(movieId=1232, rating=7.097602844238281)]"
538,135,"[Row(movieId=3266, rating=6.548919677734375), Row(movieId=148881, rating=5.993518352508545), Row(movieId=1464, rating=5.923125267028809), Row(movieId=1217, rating=5.8780927658081055), Row(movieId=1683, rating=5.841671943664551)]"
539,248,"[Row(movieId=103984, rating=6.11420202255249), Row(movieId=3036, rating=6.087792873382568), Row(movieId=2491, rating=5.8139495849609375), Row(movieId=48322, rating=5.809125900268555), Row(movieId=47200, rating=5.635550498962402)]"
540,499,"[Row(movieId=2290, rating=8.437769889831543), Row(movieId=47997, rating=7.0614705085754395), Row(movieId=3503, rating=6.584243297576904), Row(movieId=89904, rating=6.4856743812561035), Row(movieId=1227, rating=6.456151962280273)]"
541,42,"[Row(movieId=3477, rating=6.090770244598389), Row(movieId=3040, rating=5.937506675720215), Row(movieId=27611, rating=5.89366340637207), Row(movieId=8796, rating=5.805289268493652), Row(movieId=417, rating=5.776010036468506)]"
542,466,"[Row(movieId=58301, rating=7.327653408050537), Row(movieId=6818, rating=6.959109783172607), Row(movieId=74946, rating=6.719560623168945), Row(movieId=1211, rating=6.693179607391357), Row(movieId=148881, rating=6.634268283843994)]"
543,506,"[Row(movieId=7169, rating=8.840187072753906), Row(movieId=2261, rating=8.686182975769043), Row(movieId=12, rating=8.647957801818848), Row(movieId=38388, rating=8.401880264282227), Row(movieId=3385, rating=7.910234451293945)]"
544,566,"[Row(movieId=4002, rating=8.438569068908691), Row(movieId=7700, rating=8.29464340209961), Row(movieId=8370, rating=8.075031280517578), Row(movieId=1212, rating=7.980088233947754), Row(movieId=56145, rating=7.931466102600098)]"
545,337,"[Row(movieId=86377, rating=7.926848411560059), Row(movieId=3477, rating=7.438976764678955), Row(movieId=1658, rating=7.395407199859619), Row(movieId=2745, rating=7.308499813079834), Row(movieId=7366, rating=7.232333660125732)]"
546,119,"[Row(movieId=1379, rating=6.053737640380859), Row(movieId=27611, rating=5.900347709655762), Row(movieId=26133, rating=5.760842800140381), Row(movieId=58301, rating=5.732136249542236), Row(movieId=2301, rating=5.683966159820557)]"
547,201,"[Row(movieId=4649, rating=7.187541961669922), Row(movieId=47200, rating=7.169069290161133), Row(movieId=940, rating=7.149453163146973), Row(movieId=38388, rating=6.9501872062683105), Row(movieId=945, rating=6.942419528961182)]"
548,2,"[Row(movieId=2530, rating=7.9456987380981445), Row(movieId=2867, rating=7.849196910858154), Row(movieId=839, rating=7.791748523712158), Row(movieId=8810, rating=7.537141799926758), Row(movieId=86911, rating=7.508116245269775)]"
549,79,"[Row(movieId=945, rating=6.946616172790527), Row(movieId=3099, rating=6.7030558586120605), Row(movieId=125, rating=6.598336696624756), Row(movieId=102903, rating=6.5647406578063965), Row(movieId=82, rating=6.546551704406738)]"
550,131,"[Row(movieId=535, rating=5.8092241287231445), Row(movieId=47997, rating=5.516084671020508), Row(movieId=3503, rating=5.462406635284424), Row(movieId=1939, rating=5.1681904792785645), Row(movieId=6380, rating=5.105785369873047)]"
551,276,"[Row(movieId=932, rating=7.50961971282959), Row(movieId=4815, rating=6.799765110015869), Row(movieId=2907, rating=6.774489879608154), Row(movieId=3200, rating=6.769369125366211), Row(movieId=5013, rating=6.631608486175537)]"
552,149,"[Row(movieId=1658, rating=9.418124198913574), Row(movieId=3477, rating=9.191451072692871), Row(movieId=4450, rating=9.097757339477539), Row(movieId=70641, rating=8.476968765258789), Row(movieId=82, rating=7.876068592071533)]"
553,365,"[Row(movieId=2709, rating=5.361696720123291), Row(movieId=135861, rating=5.244677543640137), Row(movieId=1441, rating=5.200412750244141), Row(movieId=3036, rating=5.086886405944824), Row(movieId=119141, rating=5.071362495422363)]"
554,294,"[Row(movieId=4941, rating=5.979133129119873), Row(movieId=3235, rating=5.474032878875732), Row(movieId=550, rating=5.421666622161865), Row(movieId=7008, rating=5.371063232421875), Row(movieId=3525, rating=5.3341898918151855)]"
555,357,"[Row(movieId=26133, rating=5.541769981384277), Row(movieId=1251, rating=5.443976402282715), Row(movieId=117590, rating=5.417967796325684), Row(movieId=86377, rating=5.359735012054443), Row(movieId=2239, rating=5.234531402587891)]"
556,529,"[Row(movieId=27611, rating=10.677830696105957), Row(movieId=2290, rating=10.568397521972656), Row(movieId=3477, rating=8.856484413146973), Row(movieId=2524, rating=8.790279388427734), Row(movieId=3404, rating=8.717461585998535)]"
557,573,"[Row(movieId=1379, rating=8.117711067199707), Row(movieId=2072, rating=7.243900775909424), Row(movieId=3441, rating=6.694553375244141), Row(movieId=55363, rating=6.457789897918701), Row(movieId=932, rating=6.30493688583374)]"
558,118,"[Row(movieId=158783, rating=7.904946327209473), Row(movieId=89904, rating=7.718656539916992), Row(movieId=64575, rating=7.221481800079346), Row(movieId=1379, rating=7.21293830871582), Row(movieId=2301, rating=7.182270526885986)]"
559,281,"[Row(movieId=158872, rating=7.862044334411621), Row(movieId=4799, rating=6.9453020095825195), Row(movieId=68073, rating=6.691756248474121), Row(movieId=5139, rating=6.608406066894531), Row(movieId=3639, rating=6.533298969268799)]"
560,571,"[Row(movieId=89904, rating=6.04750919342041), Row(movieId=2290, rating=6.008774757385254), Row(movieId=125, rating=5.991621017456055), Row(movieId=535, rating=5.8559417724609375), Row(movieId=1292, rating=5.716268539428711)]"
561,124,"[Row(movieId=3925, rating=6.077549457550049), Row(movieId=728, rating=5.923338413238525), Row(movieId=58301, rating=5.89060115814209), Row(movieId=73266, rating=5.833972454071045), Row(movieId=80693, rating=5.647718906402588)]"
562,30,"[Row(movieId=2072, rating=8.746450424194336), Row(movieId=1379, rating=8.2450590133667), Row(movieId=5882, rating=7.887468338012695), Row(movieId=125, rating=7.610274314880371), Row(movieId=1226, rating=7.421884536743164)]"
563,99,"[Row(movieId=194, rating=9.121158599853516), Row(movieId=3266, rating=9.089457511901855), Row(movieId=851, rating=9.069550514221191), Row(movieId=7099, rating=8.799545288085938), Row(movieId=176371, rating=8.702959060668945)]"
564,302,"[Row(movieId=7169, rating=8.554624557495117), Row(movieId=125, rating=8.501565933227539), Row(movieId=7149, rating=8.39297866821289), Row(movieId=4799, rating=7.920148849487305), Row(movieId=4334, rating=7.916168212890625)]"
565,313,"[Row(movieId=4450, rating=7.340749740600586), Row(movieId=1211, rating=7.185094356536865), Row(movieId=2843, rating=6.956580638885498), Row(movieId=6932, rating=6.759097576141357), Row(movieId=674, rating=6.611757278442383)]"
566,184,"[Row(movieId=125, rating=6.744213104248047), Row(movieId=45880, rating=6.568567276000977), Row(movieId=68073, rating=6.434844017028809), Row(movieId=535, rating=6.296555042266846), Row(movieId=3272, rating=6.222823143005371)]"
567,405,"[Row(movieId=27611, rating=5.606658935546875), Row(movieId=6385, rating=5.460940361022949), Row(movieId=5026, rating=5.460726261138916), Row(movieId=3925, rating=5.366494655609131), Row(movieId=931, rating=5.356962203979492)]"
568,66,"[Row(movieId=3503, rating=5.844736099243164), Row(movieId=928, rating=5.601391792297363), Row(movieId=2300, rating=5.542838096618652), Row(movieId=3341, rating=5.370955944061279), Row(movieId=5772, rating=5.313779354095459)]"
569,557,"[Row(movieId=2772, rating=11.023988723754883), Row(movieId=86377, rating=10.634260177612305), Row(movieId=103984, rating=9.456480026245117), Row(movieId=46965, rating=9.28901195526123), Row(movieId=3972, rating=9.282033920288086)]"
570,282,"[Row(movieId=3503, rating=6.333280086517334), Row(movieId=39444, rating=5.746613502502441), Row(movieId=26133, rating=5.7143683433532715), Row(movieId=2208, rating=5.440099239349365), Row(movieId=3200, rating=5.361494064331055)]"
571,275,"[Row(movieId=125, rating=6.8297319412231445), Row(movieId=3503, rating=6.60093355178833), Row(movieId=157296, rating=6.5701799392700195), Row(movieId=2843, rating=6.267931938171387), Row(movieId=4450, rating=5.945255756378174)]"
572,605,"[Row(movieId=125, rating=6.236649990081787), Row(movieId=3503, rating=5.580824375152588), Row(movieId=535, rating=5.5323076248168945), Row(movieId=53123, rating=5.412294864654541), Row(movieId=157296, rating=5.212057590484619)]"
573,46,"[Row(movieId=1683, rating=7.6631083488464355), Row(movieId=8370, rating=7.116888999938965), Row(movieId=86377, rating=7.06048583984375), Row(movieId=2239, rating=6.962947845458984), Row(movieId=26133, rating=6.869591236114502)]"
574,186,"[Row(movieId=3200, rating=6.093979835510254), Row(movieId=1178, rating=5.86913537979126), Row(movieId=6893, rating=5.504376411437988), Row(movieId=3503, rating=5.5010085105896), Row(movieId=1255, rating=5.475738048553467)]"
575,67,"[Row(movieId=4941, rating=9.952369689941406), Row(movieId=158872, rating=9.94316291809082), Row(movieId=38388, rating=9.901274681091309), Row(movieId=4396, rating=9.877307891845703), Row(movieId=4799, rating=9.686556816101074)]"
576,311,"[Row(movieId=6952, rating=9.316904067993164), Row(movieId=42418, rating=8.593196868896484), Row(movieId=3273, rating=8.409024238586426), Row(movieId=535, rating=8.167430877685547), Row(movieId=47629, rating=7.815232753753662)]"
577,535,"[Row(movieId=158783, rating=11.04404354095459), Row(movieId=7149, rating=9.746842384338379), Row(movieId=3041, rating=9.629969596862793), Row(movieId=7018, rating=9.449834823608398), Row(movieId=3614, rating=8.943259239196777)]"
578,410,"[Row(movieId=4144, rating=6.07132625579834), Row(movieId=38388, rating=5.978482723236084), Row(movieId=58301, rating=5.721696376800537), Row(movieId=3266, rating=5.708552837371826), Row(movieId=7008, rating=5.700620651245117)]"
579,174,"[Row(movieId=4450, rating=8.298516273498535), Row(movieId=5048, rating=8.194513320922852), Row(movieId=215, rating=7.8682026863098145), Row(movieId=2976, rating=7.589895248413086), Row(movieId=8810, rating=7.570729732513428)]"
580,215,"[Row(movieId=3266, rating=6.935307025909424), Row(movieId=4649, rating=6.632547855377197), Row(movieId=8370, rating=6.362722873687744), Row(movieId=7063, rating=6.338583469390869), Row(movieId=82, rating=6.258339881896973)]"
581,172,"[Row(movieId=4002, rating=6.822062969207764), Row(movieId=720, rating=6.716917514801025), Row(movieId=3099, rating=6.714022636413574), Row(movieId=3676, rating=6.6369547843933105), Row(movieId=1212, rating=6.613580226898193)]"
582,562,"[Row(movieId=3503, rating=6.171875476837158), Row(movieId=125, rating=6.065136909484863), Row(movieId=2843, rating=6.04274845123291), Row(movieId=3200, rating=5.9143147468566895), Row(movieId=106100, rating=5.710995674133301)]"
583,551,"[Row(movieId=61350, rating=7.597620964050293), Row(movieId=7842, rating=7.378839492797852), Row(movieId=135887, rating=7.358180046081543), Row(movieId=2693, rating=7.058034896850586), Row(movieId=125, rating=7.034464359283447)]"
584,252,"[Row(movieId=3040, rating=7.849878787994385), Row(movieId=417, rating=7.578548431396484), Row(movieId=1295, rating=7.381471633911133), Row(movieId=2372, rating=7.290528774261475), Row(movieId=54004, rating=7.282723426818848)]"
585,399,"[Row(movieId=932, rating=14.579931259155273), Row(movieId=2491, rating=14.292791366577148), Row(movieId=130520, rating=13.469931602478027), Row(movieId=134368, rating=13.146373748779297), Row(movieId=32296, rating=12.702125549316406)]"
586,420,"[Row(movieId=26133, rating=5.596352577209473), Row(movieId=1683, rating=5.509109973907471), Row(movieId=3477, rating=5.508841037750244), Row(movieId=6645, rating=5.497135162353516), Row(movieId=3266, rating=5.470746040344238)]"
587,153,"[Row(movieId=4248, rating=6.161532878875732), Row(movieId=194, rating=5.6209330558776855), Row(movieId=1237, rating=5.412290096282959), Row(movieId=7099, rating=5.357979774475098), Row(movieId=3543, rating=5.253565788269043)]"
588,144,"[Row(movieId=26133, rating=5.612100601196289), Row(movieId=117590, rating=5.476674556732178), Row(movieId=2249, rating=5.35109806060791), Row(movieId=728, rating=5.284817218780518), Row(movieId=1211, rating=5.245092391967773)]"
589,475,"[Row(movieId=119141, rating=6.826074600219727), Row(movieId=48322, rating=6.758923053741455), Row(movieId=5785, rating=6.569880485534668), Row(movieId=58301, rating=6.56447696685791), Row(movieId=3200, rating=6.465073585510254)]"
590,18,"[Row(movieId=3503, rating=5.458185195922852), Row(movieId=89904, rating=5.249271392822266), Row(movieId=3030, rating=4.9806084632873535), Row(movieId=1283, rating=4.939741611480713), Row(movieId=3334, rating=4.921911716461182)]"
591,74,"[Row(movieId=931, rating=5.870478630065918), Row(movieId=6975, rating=5.546991348266602), Row(movieId=53, rating=5.443794250488281), Row(movieId=89904, rating=5.437174320220947), Row(movieId=947, rating=5.413571357727051)]"
592,138,"[Row(movieId=26258, rating=9.780712127685547), Row(movieId=93563, rating=9.042781829833984), Row(movieId=3088, rating=8.803800582885742), Row(movieId=5485, rating=8.628791809082031), Row(movieId=39446, rating=8.556666374206543)]"
593,180,"[Row(movieId=535, rating=8.91098403930664), Row(movieId=157296, rating=8.530227661132812), Row(movieId=47997, rating=8.320816040039062), Row(movieId=7842, rating=8.315290451049805), Row(movieId=45880, rating=8.056012153625488)]"
594,483,"[Row(movieId=89904, rating=6.498991966247559), Row(movieId=1237, rating=6.070471286773682), Row(movieId=1379, rating=6.043478965759277), Row(movieId=7123, rating=5.700137615203857), Row(movieId=215, rating=5.675040245056152)]"
595,104,"[Row(movieId=4450, rating=6.235316276550293), Row(movieId=125, rating=5.828796863555908), Row(movieId=102903, rating=5.763766288757324), Row(movieId=1211, rating=5.694647312164307), Row(movieId=3266, rating=5.549571514129639)]"
596,468,"[Row(movieId=1464, rating=9.55150318145752), Row(movieId=86377, rating=9.40546703338623), Row(movieId=8370, rating=9.336981773376465), Row(movieId=1678, rating=8.8294677734375), Row(movieId=2772, rating=8.720295906066895)]"
597,134,"[Row(movieId=4002, rating=8.30439567565918), Row(movieId=56145, rating=8.168643951416016), Row(movieId=1096, rating=7.99240779876709), Row(movieId=4941, rating=7.891219139099121), Row(movieId=101, rating=7.862895965576172)]"
598,584,"[Row(movieId=31878, rating=12.402679443359375), Row(movieId=158783, rating=12.341719627380371), Row(movieId=3030, rating=12.116194725036621), Row(movieId=1683, rating=11.652698516845703), Row(movieId=134170, rating=11.628352165222168)]"
599,521,"[Row(movieId=945, rating=6.189669609069824), Row(movieId=3200, rating=6.018094539642334), Row(movieId=3503, rating=5.957959175109863), Row(movieId=905, rating=5.843342304229736), Row(movieId=940, rating=5.828166961669922)]"
600,407,"[Row(movieId=1251, rating=9.602704048156738), Row(movieId=7123, rating=9.005752563476562), Row(movieId=5992, rating=8.868301391601562), Row(movieId=3858, rating=8.548750877380371), Row(movieId=2427, rating=8.524020195007324)]"
601,393,"[Row(movieId=932, rating=10.749970436096191), Row(movieId=2130, rating=9.615506172180176), Row(movieId=86377, rating=9.587007522583008), Row(movieId=2772, rating=9.580720901489258), Row(movieId=3972, rating=9.169185638427734)]"
602,315,"[Row(movieId=5650, rating=7.5912933349609375), Row(movieId=5666, rating=7.430700302124023), Row(movieId=1232, rating=7.212565898895264), Row(movieId=4396, rating=6.444404602050781), Row(movieId=3030, rating=6.443706512451172)]"
603,36,"[Row(movieId=3040, rating=5.76708984375), Row(movieId=89904, rating=5.358358383178711), Row(movieId=2301, rating=5.3252387046813965), Row(movieId=7149, rating=5.164525985717773), Row(movieId=5103, rating=5.086235523223877)]"
604,187,"[Row(movieId=73266, rating=6.112356662750244), Row(movieId=3925, rating=6.060504913330078), Row(movieId=446, rating=5.8060383796691895), Row(movieId=674, rating=5.746524333953857), Row(movieId=501, rating=5.579380035400391)]"
605,208,"[Row(movieId=4941, rating=10.366961479187012), Row(movieId=2290, rating=9.089015007019043), Row(movieId=56145, rating=8.693985939025879), Row(movieId=1390, rating=8.409875869750977), Row(movieId=119141, rating=8.273523330688477)]"
606,401,"[Row(movieId=89904, rating=5.972285747528076), Row(movieId=125, rating=5.932356357574463), Row(movieId=1237, rating=5.78193473815918), Row(movieId=535, rating=5.666191577911377), Row(movieId=1251, rating=5.627663612365723)]"
607,422,"[Row(movieId=2301, rating=6.1210618019104), Row(movieId=89904, rating=6.001551628112793), Row(movieId=8796, rating=5.853430271148682), Row(movieId=3676, rating=5.783993244171143), Row(movieId=3040, rating=5.666894435882568)]"
608,517,"[Row(movieId=2907, rating=6.410953521728516), Row(movieId=2772, rating=6.18621826171875), Row(movieId=1503, rating=6.147273540496826), Row(movieId=3392, rating=5.903175354003906), Row(movieId=3270, rating=5.855177879333496)]"
609,89,"[Row(movieId=535, rating=5.494142055511475), Row(movieId=125, rating=5.322965145111084), Row(movieId=194, rating=5.107385158538818), Row(movieId=45880, rating=5.060939311981201), Row(movieId=53280, rating=5.039675235748291)]"
